
=== OTF2-PRINT ===
=== Events =====================================================================
Event                               Location            Timestamp  Attributes
LEAVE                                      0     7680567986252343  Region: "MPI_Wait" <205>
ENTER                                      0     7680567986266576  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567986266942  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2656
LEAVE                                      0     7680567986267303  Region: "MPI_Wait" <205>
ENTER                                      0     7680567986275453  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567986275687  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2657
LEAVE                                      0     7680567986275928  Region: "MPI_Wait" <205>
ENTER                                      0     7680567986302252  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567986302499  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567986302604  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567986302845  Request: 2661
LEAVE                                      0     7680567986303752  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567986303902  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567986304048  Request: 2662
LEAVE                                      0     7680567986304650  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567986304780  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567986304914  Request: 2663
LEAVE                                      0     7680567986305437  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567986305564  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567986305700  Request: 2664
LEAVE                                      0     7680567986306288  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567986306421  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567986306554  Request: 2665
LEAVE                                      0     7680567986307051  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567986307173  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567986307307  Request: 2666
LEAVE                                      0     7680567986307831  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567986307979  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567986308116  Request: 2667
LEAVE                                      0     7680567986308609  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567987145760  Region: "MPI_Allreduce" <6>
MPI_COLLECTIVE_BEGIN                       0     7680567987145760  
MPI_COLLECTIVE_END                         0     7680567988110103  Operation: ALLREDUCE, Communicator: "MPI_COMM_WORLD" <1>, Root: UNDEFINED, Sent: 1728, Received: 1728
LEAVE                                      0     7680567988110290  Region: "MPI_Allreduce" <6>
ENTER                                      0     7680567988110520  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567988110640  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567988472488  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567988472767  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2668
LEAVE                                      0     7680567988474601  Region: "MPI_Isend" <162>
ENTER                                      0     7680567988497176  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567988497424  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2669
LEAVE                                      0     7680567988499119  Region: "MPI_Isend" <162>
ENTER                                      0     7680567988529906  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567988530153  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2670
LEAVE                                      0     7680567988531497  Region: "MPI_Isend" <162>
ENTER                                      0     7680567988549308  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567988549535  Receiver: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2671
LEAVE                                      0     7680567988551046  Region: "MPI_Isend" <162>
ENTER                                      0     7680567988568518  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567988568738  Receiver: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2672
LEAVE                                      0     7680567988570152  Region: "MPI_Isend" <162>
ENTER                                      0     7680567988587483  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567988587729  Receiver: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2673
LEAVE                                      0     7680567988589167  Region: "MPI_Isend" <162>
ENTER                                      0     7680567988601735  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567988601973  Receiver: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 2674
LEAVE                                      0     7680567988603244  Region: "MPI_Isend" <162>
ENTER                                      0     7680567988603416  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567988843166  Request: 2668
MPI_ISEND_COMPLETE                         0     7680567988843607  Request: 2669
MPI_ISEND_COMPLETE                         0     7680567988843813  Request: 2670
MPI_ISEND_COMPLETE                         0     7680567988843979  Request: 2671
MPI_ISEND_COMPLETE                         0     7680567988844127  Request: 2672
MPI_ISEND_COMPLETE                         0     7680567988844276  Request: 2673
MPI_ISEND_COMPLETE                         0     7680567988844422  Request: 2674
LEAVE                                      0     7680567988844798  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567988845279  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567988845470  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567988845589  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567988845856  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2661
LEAVE                                      0     7680567988846296  Region: "MPI_Wait" <205>
ENTER                                      0     7680567988861967  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567988862368  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2662
LEAVE                                      0     7680567988862758  Region: "MPI_Wait" <205>
ENTER                                      0     7680567988875806  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567988876080  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2663
LEAVE                                      0     7680567988876391  Region: "MPI_Wait" <205>
ENTER                                      0     7680567988889246  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567989008404  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2664
LEAVE                                      0     7680567989008735  Region: "MPI_Wait" <205>
ENTER                                      0     7680567989020988  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567989021231  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2665
LEAVE                                      0     7680567989021498  Region: "MPI_Wait" <205>
ENTER                                      0     7680567989033588  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567989038361  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2666
LEAVE                                      0     7680567989038696  Region: "MPI_Wait" <205>
ENTER                                      0     7680567989050898  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567989470586  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 2667
LEAVE                                      0     7680567989470872  Region: "MPI_Wait" <205>
ENTER                                      0     7680567989480616  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567989480797  Region: "MPI_Comm_rank" <33>
